Age,RemoteWork,YearsCode,Knowledge_1,JobSatPoints_1,AISelect,JobSat,JobSatPoints_6,JobSatPoints_8
30,3,13,1,15,1,7,12,25
30,3,5,1,0,1,8,20,40
30,2,8,-1,10,0,6,50,15
30,1,6,1,0,0,7,0,0
30,2,17,2,20,1,8,15,40
40,3,0.5,0,0,0,5,0,0
30,2,13,-1,0,1,9,0,0
30,2,15,2,25,1,6,25,15
30,2,6,2,0,0,7,0,0
40,2,27,1,0,0,6,0,0
50,1,27,0,80,1,4,80,50
30,2,7,2,10,1,7,10,7
30,2,7,2,100,1,0,100,100
50,1,44,1,0,0,9,50,0
30,2,19,2,8,1,7,9,7
20,1,6,1,0,1,5,0,0
20,3,3,1,0,1,1,0,0
30,2,9,1,0,1,10,0,0
20,1,9,1,0,1,7,0,5
40,2,15,1,30,0,3,20,50
40,1,20,1,5,1,4,10,25
30,1,12,-1,100,0,9,100,10
30,2,8,1,90,1,6,50,50
40,1,13,1,50,0,8,10,0
20,3,15,2,20,1,9,15,5
40,2,14,1,25,0,4,15,0
40,3,26,-1,0,0,7,30,20
20,3,4,2,65,1,7,70,80
30,2,17,2,70,0,2,85,80
30,2,13,2,80,0,10,60,80
20,1,4,2,20,1,7,10,10
30,2,13,1,0,1,2,100,0
50,2,38,1,0,1,6,10,0
30,3,7,1,0,0,5,20,10
30,1,9,2,10,1,8,10,20
20,2,4,-1,0,0,5,40,20
30,2,8,2,10,1,1,0,0
40,3,7,-1,10,1,9,10,18
30,2,7,2,20,1,4,0,10
30,2,10,2,10,1,7,30,20
30,3,15,0,0,0,0,90,100
30,2,4,2,20,1,6,10,0
20,1,7,2,10,0,9,20,20
30,1,4,-2,30,0,8,25,10
30,2,14,1,0,0,9,10,30
30,2,16,2,15,0,4,20,30
40,1,12,-2,20,0,3,50,0
20,2,9,0,20,0,6,0,10
30,2,7,2,0,0,5,20,0
40,2,14,1,20,1,7,40,0
30,3,14,1,20,0,7,0,20
30,2,7,-1,0,1,4,0,0
30,3,12,1,70,1,8,80,80
30,2,0.5,1,10,0,5,20,20
30,3,10,2,5,0,7,20,5
20,1,9,-1,80,1,8,40,50
65,3,50,2,0,0,9,35,35
40,2,20,2,25,1,9,30,0
40,1,26,1,12,1,7,20,18
50,2,23,2,15,1,5,10,5
30,2,14,2,0,0,5,0,0
30,2,10,1,6,1,9,20,1
30,2,7,1,100,1,5,30,0
30,2,15,2,5,1,8,0,20
30,2,8,-2,10,1,7,10,30
40,2,24,1,10,1,10,20,10
20,3,4,1,0,1,5,20,0
40,2,22,2,20,0,7,30,10
50,2,35,1,30,0,9,10,5
30,2,2,-1,0,0,5,0,0
20,3,7,1,50,1,4,50,60
30,3,4,2,10,0,7,45,20
30,1,5,1,0,0,7,0,0
40,1,10,1,8,1,7,40,15
20,2,8,2,90,1,8,90,50
20,2,7,1,20,1,7,5,20
50,1,25,1,50,1,6,40,50
30,3,12,2,0,1,6,20,30
20,2,10,-1,10,1,7,25,35
30,1,7,1,10,1,6,40,0
50,1,23,2,0,0,0,100,0
30,2,12,2,5,1,7,20,15
30,2,8,1,20,0,6,5,25
30,1,7,0,0,0,8,80,50
40,3,20,2,0,1,8,0,0
30,2,13,1,10,1,7,5,20
30,1,5,1,0,1,8,0,0
40,2,13,0,50,0,6,40,40
30,1,14,0,0,1,7,0,0
30,2,9,2,5,1,8,30,5
30,3,4,2,10,1,8,10,10
30,2,8,1,20,1,6,35,25
20,2,8,0,50,0,5,10,10
40,2,13,1,0,1,9,0,0
40,2,9,1,80,0,9,70,80
40,2,16,2,10,1,3,25,20
40,2,21,1,20,1,2,20,0
40,1,20,1,15,1,7,15,15
30,2,13,0,30,1,2,30,50
50,2,18,0,0,0,7,20,0
60,2,42,2,15,0,6,10,20
40,1,28,1,10,1,9,25,20
50,3,27,2,40,1,10,40,20
30,1,7,0,4,1,6,10,4
40,2,27,1,30,1,8,40,0
30,1,7,1,5,1,8,30,10
30,1,4,1,10,1,7,30,10
40,2,15,2,10,0,6,10,10
40,1,20,2,20,0,10,20,40
30,1,14,1,15,1,7,15,10
60,1,38,1,0,0,5,0,0
30,1,4,1,0,1,8,0,0
20,2,10,2,0,1,8,40,10
20,1,6,2,80,1,9,95,90
30,2,10,1,0,1,1,0,0
30,1,17,2,0,1,5,0,0
50,2,32,2,20,1,4,20,15
30,2,10,1,18,1,8,12,15
30,2,10,2,35,1,8,20,10
30,2,13,2,15,1,7,10,15
40,1,11,1,0,0,9,20,40
40,1,24,2,0,0,9,60,20
40,2,26,2,0,1,1,0,0
50,2,25,2,60,1,9,10,10
40,2,15,1,100,1,5,80,90
30,3,15,2,0,1,7,0,0
40,2,6,-1,0,0,8,75,0
30,3,7,1,20,0,3,30,10
40,2,6,1,10,1,10,75,90
40,2,19,2,30,0,9,0,20
50,3,40,0,20,1,3,20,40
50,2,25,2,50,1,8,20,20
20,2,5,2,0,1,7,0,0
20,1,7,1,0,0,6,30,10
30,2,10,1,10,1,7,10,10
30,3,16,2,11,0,2,11,11
40,1,24,1,25,0,7,20,10
30,3,10,0,75,1,6,40,75
40,3,2,1,50,0,7,75,50
30,2,14,2,80,1,8,80,0
20,2,4,2,80,1,8,100,90
40,2,18,1,25,1,6,45,10
40,2,25,2,0,1,10,50,0
30,2,15,2,5,1,9,30,10
30,2,9,0,0,1,7,0,0
40,1,14,1,75,1,9,100,80
40,3,25,1,0,0,8,30,5
40,2,22,2,5,0,10,7,15
40,1,17,2,0,0,9,0,0
30,2,16,1,20,1,6,10,20
40,3,10,2,15,0,3,15,12
40,1,25,2,10,0,4,10,50
40,1,21,-1,80,1,7,70,100
30,2,15,2,10,1,6,20,45
40,2,29,2,10,0,9,30,10
20,3,5,-2,6,1,6,0,1
40,2,7,1,30,1,8,30,0
40,2,11,2,40,1,0,10,20
30,1,17,1,0,1,8,0,0
30,1,8,0,0,0,7,30,10
30,2,15,2,10,0,10,10,15
40,1,30,2,10,1,10,10,0
40,1,25,2,10,1,9,20,20
30,1,13,-1,80,1,6,0,100
30,3,10,1,4,0,5,6,8
30,3,15,1,6,1,7,7,6
30,2,7,1,0,1,7,0,20
30,2,16,0,5,0,5,5,10
30,2,12,-1,10,1,8,8,9
30,2,15,2,0,0,7,0,0
30,3,18,2,15,0,7,25,15
20,3,9,1,80,1,7,80,80
60,1,39,1,80,1,8,80,90
40,2,20,2,10,1,6,10,20
40,2,23,1,10,0,8,50,10
40,2,27,1,20,0,6,20,20
30,2,7,1,80,1,8,80,80
20,1,4,2,0,1,7,0,0
40,2,20,1,0,0,8,20,20
30,3,15,1,25,0,6,15,0
50,1,30,1,0,1,8,0,0
20,3,5,1,0,1,10,0,30
30,1,10,1,90,0,6,100,99
30,2,6,1,0,0,5,20,10
20,2,12,2,10,1,6,0,10
40,2,3,2,0,1,9,0,0
30,3,8,2,30,1,2,2,0
30,3,4,1,7,1,7,7,7
30,1,12,2,70,1,9,80,50
40,1,16,1,20,1,8,20,25
30,3,9,2,0,1,4,40,20
20,3,5,1,10,1,8,8,7
30,2,12,1,90,1,10,100,100
40,3,18,-1,0,0,6,0,40
40,1,10,2,0,1,7,20,20
30,2,20,2,100,0,8,0,0
40,1,23,1,30,1,6,30,10
40,2,25,1,0,1,6,20,20
40,2,20,0,30,0,0,20,30
40,2,14,2,20,0,6,15,35
30,3,3,1,10,1,9,10,20
30,2,7,1,40,0,6,60,60
40,2,31,1,20,1,7,20,20
30,2,14,1,0,1,8,15,15
50,2,27,0,0,1,8,0,20
50,2,35,2,19,0,7,22,22
30,2,14,2,0,1,1,0,0
30,2,7,1,7,0,8,30,40
40,2,20,1,0,1,8,0,0
50,2,30,1,3,0,5,10,15
30,2,5,1,20,1,8,20,0
50,2,25,2,10,0,9,10,7
30,1,10,2,90,1,8,60,90
20,3,3,0,0,1,8,0,0
20,1,9,0,0,0,7,90,80
30,2,10,1,0,0,4,30,0
20,3,8,2,100,1,10,60,100
30,2,12,1,80,1,6,60,20
30,1,7,1,0,1,3,100,50
30,3,3,1,7,1,8,9,7
20,2,11,1,0,1,8,30,30
30,2,16,2,10,0,10,20,50
30,2,17,2,0,0,9,20,20
20,3,2,1,20,1,7,10,20
20,3,5,1,0,0,0,30,0
30,2,11,2,100,1,7,100,100
20,3,4,1,0,0,8,0,0
60,3,23,0,20,1,7,20,35
40,3,20,1,0,1,9,0,0
50,3,25,2,50,1,3,80,40
40,3,26,2,15,0,8,20,35
30,2,11,1,30,1,8,10,0
30,2,10,1,50,1,5,20,30
40,3,13,2,30,0,5,23,5
20,3,8,1,0,0,5,0,0
40,2,12,2,10,1,7,10,10
30,3,7,1,10,1,5,40,20
40,1,15,0,0,1,7,0,0
30,2,10,1,35,0,5,20,35
30,2,13,1,15,1,8,40,10
60,2,3,2,50,1,2,10,0
30,2,16,1,10,0,8,15,20
50,3,15,1,50,1,8,30,0
40,3,24,2,50,0,6,20,20
30,1,20,1,0,1,8,0,0
40,2,10,2,1,1,9,60,15
40,3,16,2,0,1,7,0,0
40,2,20,1,30,0,7,10,5
50,2,25,1,0,1,7,30,20
30,2,0,2,0,1,5,0,0
30,2,15,2,20,0,8,20,20
30,1,5,1,40,0,7,80,60
30,1,10,1,5,0,8,20,10
30,1,9,2,30,1,8,30,10
30,2,14,2,0,1,4,25,5
30,3,7,1,0,0,8,0,0
40,1,20,1,0,1,9,0,0
30,2,15,1,20,1,6,10,10
30,3,7,1,85,1,6,90,100
30,1,20,2,10,1,9,15,15
20,2,3,1,0,1,1,0,0
40,2,15,2,100,0,10,0,0
30,2,5,2,20,1,6,20,20
40,1,19,2,20,1,9,30,0
30,3,9,2,10,1,7,10,10
20,2,7,1,0,1,6,5,15
40,3,20,2,0,0,8,0,0
60,1,42,1,100,1,10,100,100
20,3,4,1,0,0,6,0,0
30,1,2,0,0,1,8,20,30
50,1,25,2,20,0,5,15,15
20,3,15,1,0,1,8,10,50
50,1,41,2,18,1,9,15,15
30,3,10,2,90,1,9,100,90
30,2,10,0,50,1,7,5,20
20,2,6,1,0,1,10,0,0
40,1,10,-2,0,1,7,10,70
30,2,7,1,100,1,8,20,60
60,1,40,1,50,0,7,0,0
60,1,3,2,5,1,8,10,10
30,1,9,1,20,1,10,20,50
60,1,30,2,10,0,6,20,30
30,2,16,2,15,0,8,40,5
30,1,7,1,0,1,6,0,0
30,2,5,-1,7,1,7,15,25
30,2,5,2,30,0,6,40,60
30,3,10,-1,0,0,8,0,0
40,2,15,2,0,0,6,10,20
50,1,24,1,0,0,7,40,20
20,2,4,-2,20,1,7,5,10
20,2,8,0,0,0,7,0,0
40,3,14,2,50,0,7,10,50
20,2,4,-1,10,1,7,30,10
30,3,12,1,0,0,8,50,0
30,1,19,2,10,1,4,30,15
50,2,35,2,10,1,7,10,20
30,3,10,1,70,1,5,80,90
65,2,45,1,9,0,6,9,6
40,2,19,1,20,0,0,30,20
20,1,5,1,100,1,9,100,30
40,2,16,2,0,1,6,50,0
30,2,8,2,0,0,6,15,10
30,3,15,2,40,0,9,20,10
50,2,30,1,0,0,10,0,0
40,1,24,1,0,0,10,20,40
30,1,12,1,10,0,3,10,50
40,2,22,2,40,0,7,30,10
30,2,4,2,0,0,6,50,0
30,1,4,1,0,0,9,0,0
20,2,3,1,70,1,9,90,100
18,3,4,-1,0,0,10,0,0
30,2,14,1,90,1,6,90,10
30,1,12,2,0,1,9,30,15
40,1,20,1,5,0,7,30,10
30,1,20,2,5,1,10,20,20
20,2,6,1,0,1,3,20,30
30,1,9,2,0,1,8,20,0
20,1,3,1,70,1,7,60,80
60,1,42,1,0,0,8,0,0
40,3,16,0,10,1,8,30,30
40,2,25,1,20,1,8,15,10
30,2,8,1,20,1,8,25,10
30,3,8,-2,5,1,8,30,10
30,1,9,2,10,0,9,10,5
40,2,14,1,100,0,6,100,50
30,1,10,1,80,1,7,20,0
40,2,30,2,30,1,6,5,0
30,1,14,2,0,1,7,10,20
40,1,7,2,0,1,7,0,0
20,2,9,-2,0,1,8,33,0
40,2,30,2,20,1,9,20,30
40,2,14,1,0,1,7,0,0
20,3,5,1,0,1,8,0,0
30,2,10,2,0,1,9,0,0
30,3,11,2,0,1,7,0,0
30,2,10,1,0,0,7,0,0
30,1,6,1,40,1,7,0,0
40,2,15,1,5,1,6,30,15
20,2,6,1,60,0,5,70,95
40,2,15,1,0,1,8,50,30
30,3,8,0,20,1,8,20,20
30,2,17,2,35,1,8,25,5
50,1,40,1,10,0,9,15,40
30,2,15,1,0,1,8,35,35
30,1,13,1,10,0,8,50,10
30,1,1,0,0,0,2,0,0
40,1,30,2,20,1,10,20,10
30,2,12,1,10,1,6,5,0
50,2,14,1,30,0,8,30,10
30,2,6,1,7,1,6,5,6
30,1,8,1,4,1,7,7,8
20,3,7,2,30,1,7,30,0
30,3,3,1,90,1,9,0,80
30,2,10,1,10,1,8,20,10
30,2,15,0,0,0,9,0,0
30,1,14,2,15,1,8,20,25
40,1,15,2,0,1,3,0,0
30,2,9,1,5,1,8,20,30
50,1,28,1,20,1,4,20,50
40,2,24,2,0,1,7,10,30
30,1,10,0,0,1,8,30,20
50,2,25,1,20,1,4,10,10
40,3,22,2,20,0,9,15,20
30,1,8,0,0,1,8,0,0
40,2,19,1,0,1,7,20,40
40,1,10,1,30,1,7,10,30
40,1,25,1,100,1,8,50,50
30,2,15,2,20,0,6,10,20
30,2,18,1,0,0,4,20,30
30,2,7,1,5,1,7,20,15
40,1,26,1,2,0,3,3,1
40,2,7,1,10,0,5,10,10
30,3,10,1,80,1,8,60,0
40,1,15,1,10,1,7,50,0
20,1,8,0,20,1,7,40,20
20,2,4,1,100,1,7,70,100
30,3,3,2,10,1,10,20,10
40,2,9,1,0,0,6,25,0
30,1,10,1,0,1,7,0,0
30,1,18,0,0,1,3,30,20
30,1,9,2,0,1,7,0,0
30,1,10,-1,0,1,8,0,0
30,3,12,2,20,0,7,35,15
30,1,12,2,0,1,8,0,0
30,3,10,2,10,0,7,10,10
40,2,15,1,90,1,8,90,90
60,2,25,1,20,0,8,20,30
30,2,6,2,25,0,10,20,20
40,2,4,-1,0,1,7,0,0
40,2,16,-1,0,0,7,20,20
30,1,13,2,15,1,9,15,10
20,3,2,-2,20,1,9,10,20
50,1,18,1,0,1,8,30,0
40,2,10,0,0,0,5,0,0
60,2,42,2,0,1,6,20,0
50,2,25,0,10,0,9,15,10
50,3,30,1,20,0,10,10,10
20,1,4,1,90,0,10,70,100
30,1,5,-2,10,1,8,30,20
40,1,7,1,0,1,7,35,45
40,2,15,1,15,1,8,15,10
40,2,18,2,25,1,10,35,0
40,2,22,1,15,0,7,10,20
20,2,4,1,0,0,9,0,0
30,3,9,1,0,1,8,40,20
40,3,14,1,0,1,7,0,0
50,3,20,1,0,1,6,0,0
20,2,10,2,0,0,9,0,30
30,1,11,1,100,0,7,100,100
20,1,10,1,10,0,8,10,0
30,1,11,2,10,0,6,20,20
40,2,21,1,10,0,8,50,20
40,1,12,0,70,1,10,80,70
20,3,5,1,0,1,8,0,0
20,2,5,2,10,0,6,15,15
30,2,6,1,70,1,7,70,80
30,2,5,2,0,1,9,25,40
40,2,28,2,10,0,3,20,10
30,1,7,2,50,1,6,60,70
40,1,20,2,10,0,8,15,10
30,3,2,-1,5,1,4,0,0
30,1,10,2,5,0,8,15,20
30,1,14,2,5,1,7,25,5
50,1,40,2,10,1,8,40,0
20,3,8,2,0,1,2,80,80
30,3,5,2,20,1,7,0,40
60,2,40,0,10,1,8,20,50
30,1,8,2,5,0,9,20,25
20,2,6,2,100,1,10,90,50
20,2,5,1,80,1,8,100,100
40,1,20,1,0,0,9,0,45
20,2,5,1,15,1,6,0,5
50,1,26,2,0,0,8,35,0
20,1,10,1,60,1,6,80,60
60,2,24,2,0,0,9,90,0
40,2,15,1,65,0,8,5,15
40,1,10,1,80,1,8,80,0
30,2,2,1,100,1,8,90,70
40,1,23,1,20,1,8,30,30
50,2,34,1,0,1,7,0,0
20,1,7,2,33,1,4,34,0
40,1,18,2,10,1,10,10,15
50,3,30,1,70,0,4,10,10
40,2,30,2,20,1,9,0,60
40,1,16,1,20,0,10,10,5
30,2,9,0,0,1,5,25,10
30,2,7,2,0,1,9,65,15
30,1,9,1,20,0,10,15,7
30,3,10,-1,0,1,0,0,0
30,2,15,1,15,0,9,35,10
20,3,3,1,9,1,9,10,9
30,2,9,2,15,1,9,10,20
40,2,23,2,0,1,8,0,0
30,2,9,1,20,0,5,60,0
40,2,15,2,0,1,5,0,0
30,2,9,2,0,1,3,0,0
30,2,7,2,60,1,7,50,60
40,1,17,1,0,1,9,0,5
30,2,14,2,20,0,8,30,30
20,1,4,2,80,1,10,100,100
20,3,5,2,0,1,7,0,0
30,1,7,2,0,1,8,10,65
50,1,26,1,0,1,3,0,0
30,3,16,2,15,1,7,15,20
30,2,4,1,10,0,7,20,10
30,2,14,1,10,0,8,15,15
40,2,15,2,0,0,8,50,0
40,2,19,1,25,0,7,15,25
50,3,15,2,20,1,8,0,10
40,1,23,2,10,0,4,20,30
50,1,27,-1,0,1,7,10,45
20,2,7,1,70,1,8,50,70
20,1,5,1,80,1,8,90,100
20,2,7,1,2.5,0,8,50,20
30,2,13,-1,10,1,2,40,10
20,1,6,0,10,1,8,20,10
30,2,8,1,0,1,8,0,0
60,1,10,1,25,0,7,25,25
20,3,7,1,5,0,3,10,5
20,3,6,2,0,1,8,25,25
30,3,6,2,90,1,5,70,60
20,2,4,1,20,1,8,15,25
20,2,10,2,5,0,3,25,20
50,3,26,2,20,0,8,10,10
30,3,20,-1,0,0,6,0,0
20,2,6,2,40,1,8,20,20
20,3,4,1,80,1,7,50,30
40,3,26,2,40,1,2,40,10
20,1,5,2,25,1,10,30,0
40,1,5,1,0,1,8,0,0
20,3,4,1,0,1,8,0,0
40,1,4,1,0,1,6,0,0
30,2,8,2,0,1,10,25,0
50,2,40,2,0,0,9,0,0
30,2,12,1,0,1,5,20,50
30,1,12,1,0,0,6,20,60
30,2,17,2,10,1,5,50,0
30,1,9,0,5,1,0,20,10
30,1,10,2,10,1,5,0,0
30,1,5,-2,3,1,5,4,2
30,1,10,2,20,0,10,30,20
40,1,4,1,20,1,3,20,20
30,1,2,1,0,1,5,0,0
40,1,17,2,25,1,9,20,5
40,2,19,1,0,0,6,100,100
30,2,7,2,30,1,3,100,100
20,1,8,1,90,1,10,100,100
60,1,45,2,10,0,7,20,20
30,3,6,1,10,0,10,20,25
30,2,4,0,0,1,7,1,0
30,3,3,1,20,1,8,0,0
30,2,4,1,0,1,8,0,80
30,3,11,2,40,0,8,15,40
20,1,8,0,0,0,7,10,0
20,3,1,-2,0,1,2,0,0
50,2,25,1,0,1,8,0,0
30,2,7,2,0,0,2,9,7
50,2,30,2,30,1,9,7,15
30,1,4,-1,30,0,8,50,5
40,1,17,2,0,0,10,0,0
20,2,4,1,45,1,8,100,100
40,1,21,2,20,1,10,30,10
30,1,7,2,0,1,8,25,5
40,1,10,1,40,0,8,10,5
30,1,10,1,0,1,3,30,15
30,2,6,2,0,1,6,0,20
30,1,21,2,10,0,9,15,20
20,1,7,1,100,1,9,100,95
50,2,33,-2,0,1,7,0,0
40,1,16,2,0,1,7,0,0
20,2,6,0,5,1,1,10,0
30,2,15,1,15,1,6,20,20
30,2,6,1,90,1,9,90,90
30,2,14,1,0,1,6,20,20
40,2,17,2,15,1,9,15,15
30,2,15,2,0,1,8,20,20
40,1,15,-1,10,1,10,15,5
30,2,10,2,9,1,8,10,5
30,1,6,1,0,1,6,0,25
30,1,5,2,100,1,6,100,100
30,2,4,2,5,0,8,10,8
30,1,2,1,10,1,10,40,5
40,2,28,2,25,1,7,5,25
60,1,41,1,20,1,3,20,0
50,1,14,2,25,1,10,15,0
30,2,16,1,10,1,10,80,10
60,1,45,1,5,0,7,5,10
30,3,8,0,0,0,5,0,0
40,1,27,1,15,0,9,15,20
40,2,22,2,20,0,10,20,13
20,2,8,2,0,1,5,10,15
20,2,7,0,0,0,4,20,0
30,1,15,0,30,0,6,10,0
20,3,6,1,0,1,4,10,30
20,1,5,-2,20,1,10,30,20
40,3,15,1,0,1,9,50,0
20,1,2,1,0,1,9,50,0
40,3,14,-2,15,1,10,10,10
40,1,16,1,0,1,8,0,0
40,1,21,2,55,1,10,10,0
50,2,4,1,0,1,6,0,0
30,2,4,0,60,1,8,80,70
30,1,7,1,0,0,10,0,0
40,2,15,2,50,0,7,40,60
20,1,6,2,5,1,8,10,0
30,1,5,1,5,1,9,20,10
30,1,12,1,100,1,7,90,80
30,1,18,0,0,0,10,0,0
40,1,30,1,20,0,6,40,0
60,1,45,2,0,0,10,50,0
30,1,16,1,30,1,8,30,20
30,1,14,1,0,0,7,50,0
40,1,13,1,0,1,6,0,0
20,3,8,1,0,1,3,0,100
30,2,15,1,5,0,0,25,15
40,1,20,1,20,0,6,5,10
30,2,8,1,90,1,7,100,75
30,1,19,1,25,0,2,20,15
30,2,8,1,0,0,9,0,0
30,2,10,1,0,0,8,25,17
40,1,30,2,0,1,8,20,30
20,2,3,1,40,0,9,90,5
40,1,10,1,20,1,8,20,20
40,2,16,0,0,0,10,0,0
30,1,8,1,0,1,6,0,0
40,2,23,2,0,1,7,45,5
50,2,33,1,2,0,5,10,30
30,1,5,0,0,1,2,0,0
40,2,15,2,25,1,8,0,20
40,1,35,1,10,0,7,40,5
20,1,20,1,30,1,6,20,0
50,1,21,2,10,0,6,35,20
30,2,14,2,30,1,9,10,25
30,2,13,0,20,1,8,30,20
20,3,6,1,8,0,6,10,10
30,3,12,1,0,0,8,0,0
30,1,5,1,60,1,6,60,70
30,2,11,1,0,1,8,0,0
40,3,12,0,0,0,5,10,50
30,3,7,2,80,1,7,70,80
30,2,14,0,100,1,7,75,100
30,1,14,1,10,1,6,20,30
50,1,18,2,5,1,8,5,40
50,3,15,2,70,0,7,0,0
20,2,4,1,90,1,10,0,0
20,2,6,2,10,0,7,30,10
30,1,11,1,40,1,9,30,10
60,1,42,2,0,0,7,45,5
40,3,25,2,15,1,7,19,10
40,1,16,1,0,1,8,0,0
30,1,12,2,20,0,4,20,10
20,2,6,1,10,1,8,15,30
50,2,27,2,10,0,9,30,30
40,2,13,1,0,1,3,10,0
40,2,8,1,70,1,10,80,100
30,1,10,2,50,1,9,0,0
30,1,8,2,90,1,9,95,95
30,2,10,2,80,1,8,95,0
20,2,6,1,0,0,8,0,0
60,1,35,2,5,1,10,5,40
30,2,5,1,15,1,2,0,30
20,3,6,1,60,1,8,80,40
30,2,10,1,10,0,6,20,40
20,2,3,0,90,1,9,100,80
30,2,12,1,0,0,9,30,10
30,2,10,1,0,0,6,0,0
30,2,12,2,100,1,10,100,100
30,1,7,1,0,0,8,0,0
40,2,13,-2,0,1,4,20,20
20,3,2,1,0,1,7,0,0
30,2,11,2,0,1,9,0,0
40,1,18,1,60,0,5,60,20
30,2,17,2,25,1,6,10,15
40,1,15,-2,20,1,7,20,0
30,1,10,0,90,1,8,90,90
40,1,8,2,0,1,10,0,0
60,1,25,2,20,1,6,10,20
40,1,12,1,10,0,7,50,20
30,2,15,1,10,1,9,40,15
30,1,9,2,30,1,8,10,10
50,2,25,2,0,1,9,45,15
30,1,10,2,50,0,9,100,10
50,1,40,2,10,1,7,40,15
20,3,8,1,0,1,6,0,0
30,3,15,1,20,1,9,40,15
30,1,10,2,0,1,7,50,0
30,1,12,1,0,1,7,0,0
40,1,34,2,80,1,7,0,90
30,3,12,1,10,0,8,30,10
60,1,43,1,10,1,10,0,10
30,2,12,1,60,1,6,20,60
40,1,30,1,0,0,2,0,0
30,1,10,2,0,1,7,60,0
40,2,25,2,0,1,8,10,30
40,2,8,1,9,1,8,19,17
40,3,25,1,0,1,6,0,0
50,1,28,-1,0,1,8,0,0
20,2,6,1,0,1,8,0,0
40,1,19,1,0,0,9,0,50
50,2,34,2,11,1,3,11,11
40,2,23,2,10,0,6,0,90
40,3,2,0,50,1,6,40,50
40,1,10,1,10,1,9,10,25
30,3,13,1,0,1,6,0,0
20,2,8,0,0,1,8,0,20
40,2,20,1,0,1,4,0,0
30,1,10,1,10,1,7,20,40
20,2,4,1,0,1,7,0,0
40,2,19,1,0,0,8,0,0
40,1,13,2,90,0,8,50,90
40,2,18,1,20,0,7,10,40
60,1,37,0,100,0,9,75,90
30,2,5,2,10,1,7,15,5
30,3,3,0,70,1,5,70,70
20,3,6,2,0,1,4,70,0
30,1,10,1,10,1,7,15,10
30,2,8,1,5,1,6,25,15
60,3,40,2,30,0,8,20,20
40,1,14,1,0,1,7,0,0
30,3,9,2,0,0,9,20,10
20,3,7,2,0,1,6,60,50
20,3,16,-2,0,0,2,1,1
40,2,13,1,0,1,6,0,30
30,2,13,0,10,1,6,15,18
30,1,8,2,0,1,9,0,0
30,2,8,1,0,1,7,0,0
40,1,12,2,100,1,10,0,0
20,1,8,1,70,1,9,100,90
30,1,8,1,80,0,8,80,90
40,1,20,1,10,0,9,50,20
50,2,36,-1,5,0,5,15,20
30,2,9,2,20,0,8,20,20
30,2,5,0,100,1,7,100,80
40,2,9,2,20,0,10,30,20
40,2,28,1,10,1,7,10,30
30,2,13,2,100,1,6,80,100
30,1,11,2,20,1,6,20,10
30,1,6,1,0,1,6,0,0
50,2,32,2,0,0,8,10,45
30,3,14,1,0,0,4,30,5
50,1,30,2,10,0,8,0,50
50,2,35,2,20,1,4,20,25
40,2,11,2,20,0,9,40,20
40,3,25,1,50,0,7,0,50
40,2,14,1,5,0,6,15,5
50,2,32,2,0,0,5,0,0
20,1,8,0,10,1,8,10,30
40,1,34,2,20,1,3,25,15
50,1,22,2,25,0,8,25,30
40,1,14,1,0,0,7,2,90
20,1,3,1,0,1,9,0,0
50,1,30,2,0,1,10,0,50
18,1,4,-1,30,1,5,60,60
60,1,10,2,5,0,8,32,23
40,1,12,-2,0,0,1,0,0
30,1,9,1,4,0,8,8,18
30,2,2,2,0,1,9,0,0
30,3,14,1,0,1,8,8,40
40,1,9,2,90,1,10,50,90
30,3,4,2,80,1,7,90,100
30,1,20,1,20,1,1,0,30
40,1,22,1,15,0,6,5,5
30,2,14,2,80,1,8,60,60
40,1,15,1,15,0,9,15,15
30,3,18,2,10,1,10,50,20
30,2,10,1,20,0,7,10,20
20,1,7,1,5,0,9,0,40
50,1,0,1,20,1,8,30,0
30,1,4,-1,0,1,8,0,0
20,2,2,1,0,1,6,0,0
30,1,9,2,4,1,9,20,12
40,2,26,2,0,0,7,0,0
40,2,15,1,70,1,6,50,80
30,3,6,1,10,1,7,15,15
40,2,12,2,30,1,9,50,0
50,2,37,1,0,0,8,20,0
20,2,3,1,70,1,6,80,60
30,2,12,2,0,1,8,0,0
30,2,15,1,30,1,7,20,0
20,2,9,1,5,1,5,18,18
40,1,10,1,8,1,9,21,20
30,2,5,2,0,1,7,0,0
20,1,2,0,20,0,8,20,10
30,2,11,1,5,0,8,3,17
40,1,24,2,20,1,7,10,10
50,1,18,2,10,1,6,20,20
30,1,9,1,0,1,9,50,25
50,1,27,1,10,1,8,20,10
40,1,21,2,25,0,3,15,25
20,2,11,2,25,1,7,40,0
30,2,14,2,20,0,9,50,10
40,2,14,1,0,1,3,0,50
40,1,15,1,20,0,4,50,40
30,1,8,2,60,0,7,90,70
30,1,9,1,100,1,9,100,90
50,3,20,1,5,1,8,20,10
50,3,24,2,0,1,7,0,0
30,1,20,1,0,0,10,0,0
30,1,10,2,25,1,10,25,50
30,1,15,1,0,1,8,0,0
50,2,25,2,10,1,7,10,5
40,1,9,1,0,1,5,0,0
30,1,8,2,90,1,7,95,95
40,2,15,2,10,0,2,10,10
30,2,8,1,0,1,8,10,20
60,1,42,0,0,0,8,34,0
30,2,10,1,100,0,8,0,0
40,1,20,1,10,0,7,18,20
40,2,15,2,20,1,8,10,10
40,3,22,1,15,0,6,12,15
30,2,11,1,80,1,8,90,90
